	SCR_0pt5mM_A	SCR_0pt5mM_B	SH2_0pt5mM_A	SH2_0pt5mM_B
ENSMUSG00000025134.2|Alyref	6.1514131110379	6.14181655652621	6.16275817783173	6.13803767890249
ENSMUSG00000025135.12|Anapc11	5.91364993877906	5.96497487838771	5.67229069326283	5.5997806170737
ENSMUSG00000025137.15|Pcyt2	5.70538209336664	5.62132716749421	5.91449536930971	5.97292010118951
ENSMUSG00000025138.14|Sirt7	4.79866634847463	4.90457772798286	4.50669938066351	4.54159520959614
ENSMUSG00000025139.14|Tollip	6.4968084291906	6.46110356878642	6.50588113996969	6.50447199116914
ENSMUSG00000025140.15|Pycr1	6.11203976474787	5.81985388152918	6.14753095314372	6.09182651290087
ENSMUSG00000025142.18|Aspscr1	5.10491842051807	4.91240197815603	4.74337930093	4.91072049433786
ENSMUSG00000025144.17|Cenpx	3.54445686280552	3.2780511042226	3.75402470650529	3.68199631092412
ENSMUSG00000025145.13|Lrrc45	4.5364245657708	4.54860951747594	4.43591375778238	4.57490893191696
ENSMUSG00000025147.7|Mob2	4.45090006420228	4.21788924259723	4.6993085731456	4.61175357860517
ENSMUSG00000025150.10|Cbr2	-0.826086910138139	-0.826086910138139	0.49915566214539	0.58634766118137
ENSMUSG00000025151.16|Maged1	6.74159164447455	6.63445541518494	6.86459617772508	7.05254740963385
ENSMUSG00000025153.9|Fasn	8.16422859113035	7.98202686906641	8.20960148315563	8.15149716655219
ENSMUSG00000025154.15|Arhgap19	5.20317200696497	5.33753150357513	4.94693260449586	4.99037916262326
ENSMUSG00000025155.15|Dus1l	5.59186624375221	5.5572157455186	5.61767387189855	5.61980677889643
ENSMUSG00000025156.17|Gps1	6.7307397174839	6.68669421628439	6.62112862463063	6.57732099624622
ENSMUSG00000025157.8|Zdhhc16	5.44472905955826	5.41307849539683	5.30962992319985	5.27508280205894
ENSMUSG00000025158.7|Rfng	3.75188730878189	3.90207527887962	4.86186866996425	4.82937401931987
ENSMUSG00000025159.8|Mms19	5.6013352337471	5.45668971376692	5.63462026490854	5.59629968965728
ENSMUSG00000025161.16|Slc16a3	6.87377791736642	6.75767368323503	6.32655909242072	6.46814427480077
ENSMUSG00000025162.17|Csnk1d	7.79528662814253	7.69402666071969	7.66094440386535	7.65512454464246
ENSMUSG00000025169.6|Ogfod3	2.75982898577296	2.84793917095343	3.11836956424611	3.15148344390648
ENSMUSG00000025171.2|Ubtd1	3.34342860574117	3.12519387287628	3.8761376412863	3.68199631092412
ENSMUSG00000025173.13|Wdr45b	6.69007784937706	6.62950755143861	6.27956074370468	6.32244253712235
ENSMUSG00000025176.14|Hoga1	1.9009791766113	1.81897731614313	1.34904711056609	1.65567745714244
ENSMUSG00000025178.9|Pi4k2a	6.12950557971459	6.08659646535045	6.33201187816273	6.2913571883933
ENSMUSG00000025184.10|R3hcc1l	4.6720095789604	4.69217298838335	5.32925155347166	5.26219746021467
ENSMUSG00000025185.14|Loxl4	5.44219653308573	5.37097834748222	5.61344079722163	5.55222480113953
ENSMUSG00000025188.15|Hps1	4.45766801506209	4.62386861931531	4.85015266149728	4.91730862240722
ENSMUSG00000025190.13|Got1	7.44679703388697	7.30419983001646	7.48160476589308	7.43970412923556
ENSMUSG00000025192.13|Entpd7	3.02681941705511	2.83055817729351	3.34926925817481	3.30236993818772
ENSMUSG00000025193.14|Cutc	2.58670544995242	2.49686382028284	3.50961601586331	3.21409889432152
ENSMUSG00000025194.5|Abcc2	-0.944548223574387	-0.717775310055045	1.65567745714244	1.4444072177586
ENSMUSG00000025195.9|Dnmbp	5.94657945350263	5.85589809888299	6.54608855509219	6.59919493279626
ENSMUSG00000025196.4|Cpn1	3.75609925867353	3.81739611250714	4.7475957480409	4.87719440918548
ENSMUSG00000025198.16|Erlin1	6.67423580261284	6.61881887617319	6.80345733957826	6.6518415216465
ENSMUSG00000025199.16|Chuk	7.34064827696337	7.46293906856179	7.33592401514803	7.28622544436663
ENSMUSG00000025200.7|Cwf19l1	4.22708241324361	4.18271200863911	4.4549634531134	4.29563151844114
ENSMUSG00000025203.6|Scd2	8.8702742743995	8.92888807101514	9.13319448868089	9.44137578804854
ENSMUSG00000025204.10|Ndufb8	6.26053584707512	6.23472349110751	6.27898064152864	6.34475687910517
ENSMUSG00000025207.16|Sema4g	4.92862196388333	4.88226956755166	5.97988774284932	6.39073187425012
ENSMUSG00000025208.9|Mrpl43	5.02222527730275	5.09954134094376	5.28911673671082	5.25621105045731
ENSMUSG00000025209.5|Twnk	5.786606967202	5.71133655008111	5.97928406708942	6.03630990429497
ENSMUSG00000025212.17|Sfxn3	5.69630181218934	5.68077441401235	5.51492338364473	5.60722074377765
ENSMUSG00000025217.15|Btrc	4.18474376228582	4.10068768352433	4.40373026338492	4.39563055515838
ENSMUSG00000025218.6|Poll	3.54445686280552	3.63181494724285	3.73177672515371	3.83713005580995
ENSMUSG00000025220.8|Mgea5	8.38705963090958	8.45094535526129	8.31203233474699	8.26399403185696
ENSMUSG00000025223.15|Ldb1	6.57232387411208	6.37439016103529	6.66405886582382	6.72022278013682
ENSMUSG00000025224.16|Gbf1	6.16256205288931	6.09827656424761	6.29336692067951	6.36308664194851
ENSMUSG00000025225.15|Nfkb2	7.39976879995576	7.2892707242976	7.99888721665688	7.95789687552675
ENSMUSG00000025226.11|Fbxl15	1.13705914820619	1.24143662929188	1.96293059235191	1.81897731614313
ENSMUSG00000025227.14|Mfsd13a	2.69470590923411	2.80926734393768	3.0230500176544	3.18025518914439
ENSMUSG00000025228.5|Actr1a	6.24977843867848	6.11975862262885	6.16161257396858	6.2928169215705
ENSMUSG00000025231.17|Sufu	5.23581134276385	5.22123858795687	5.61465264162187	5.61359857227991
ENSMUSG00000025232.8|Hexa	6.22896267203452	6.23817979319406	5.85294445521237	6.00999385297342
ENSMUSG00000025234.11|Arih1	7.1710970422436	7.19743385080776	6.9900937317735	6.98661194764039
ENSMUSG00000025235.8|Bbs4	3.62225943584161	3.46903755207118	3.5834094570726	3.54562032755707
ENSMUSG00000025236.11|Adpgk	5.99897970401964	6.07189191648957	6.00931952494692	5.96319920203116
ENSMUSG00000025237.16|Parp6	4.52617363880021	4.424947878553	4.00894776961579	4.18681290215619
ENSMUSG00000025239.3|Limd1	5.8578271721895	5.71377317577885	5.75045923478074	5.77439517316184
ENSMUSG00000025240.9|Sacm1l	5.30813261946879	5.39091349611828	5.45297944225314	5.51133421787163
ENSMUSG00000025241.16|Fyco1	3.2780511042226	3.51482289591896	3.24330816132145	3.45702502989686
ENSMUSG00000025245.14|Lztfl1	2.7860762383765	3.00444216023178	3.37230212576125	3.56595760028409
ENSMUSG00000025246.13|Tbl1x	8.10096849343653	8.09199203930724	8.17233442939826	8.14524146274987
ENSMUSG00000025257.5|Ribc1	1.15805815844793	1.12434096400627	1.38859771841194	1.42236570086363
ENSMUSG00000025260.10|Hsd17b10	6.48845651948725	6.30681285549948	6.53026254399643	6.59231371790488
ENSMUSG00000025261.17|Huwe1	8.64281238378864	8.60173148373541	8.81138164820112	8.72078242430112
ENSMUSG00000025262.8|Fam120c	4.2643681932815	4.35538870729123	4.33311206653069	4.26816385160987
ENSMUSG00000025264.12|Tsr2	4.43186444112415	4.36788437951723	4.62386861931531	4.42227541134324
ENSMUSG00000025265.14|Fgd1	2.77292454833116	2.49686382028284	1.83575818938335	1.75241103059923
ENSMUSG00000025266.11|Gnl3l	6.16461309952735	6.17887500704872	6.10859806607266	6.05747111378985
ENSMUSG00000025268.15|Maged2	4.74454387464971	4.53838340589548	4.66214152420939	4.85118161193743
ENSMUSG00000025269.16|Apex2	3.41386603235326	3.1605230026759	3.47371133146522	3.54321315895169
ENSMUSG00000025271.13|Pfkfb1	0.969906284225423	0.58634766118137	0.772268770330147	0.514640194167888
ENSMUSG00000025277.14|Abhd6	4.29861128836934	4.36294402455441	4.46036750151659	4.39280683446229
ENSMUSG00000025278.9|Flnb	9.99560822768788	9.91025072233115	9.5363609094895	9.46699650956738
ENSMUSG00000025279.7|Dnase1l3	-2.3992690126171	-0.617882889015874	0.80671710874149	0.225481268917297
ENSMUSG00000025280.8|Polr3a	5.30402724999383	5.30102834869319	5.24280722555172	5.19627814017229
ENSMUSG00000025283.15|Sat1	6.93523428423019	6.95981896269475	7.3224425105704	7.27380791734823
ENSMUSG00000025287.15|Acot9	6.31476004129705	6.34918717511317	6.57373222002387	6.49436693545061
ENSMUSG00000025289.15|Prdx4	5.28216871803192	5.37558382341367	5.5816666280528	5.75321070468984
ENSMUSG00000025290.17|Rps24	10.1180739853162	10.1483073619648	9.74381144582672	9.81852556944345
ENSMUSG00000025314.16|Ptprj	5.8245290918791	5.80122668165019	6.41332301850253	6.37518220765128
ENSMUSG00000025316.16|Banp	5.17580683584933	5.14023327351646	5.15085191926466	4.93353063539132
ENSMUSG00000025323.10|Sp4	2.26094784826166	2.39383481236091	2.30038570079872	2.2882615061993
ENSMUSG00000025324.8|Atp10a	4.6147630005803	4.46778091144929	4.66591568529362	4.49595402273824
ENSMUSG00000025326.12|Ube3a	6.74077072321133	6.86852577600368	6.76540248256801	6.76520101593539
ENSMUSG00000025329.3|Padi1	0.360475995634168	0.905349186807392	-0.826086910138139	-0.944548223574387
ENSMUSG00000025330.6|Padi4	3.96968494960583	4.05771247367894	-2.58351041115865	-1.8258247489738
ENSMUSG00000025332.14|Kdm5c	7.10671159672179	7.11199602045876	7.35981516903672	7.38569620898713
ENSMUSG00000025337.10|Sbds	6.60515768631398	6.53500480875281	6.80294002828568	6.76635860811706
ENSMUSG00000025340.14|Rabgef1	5.2315318200628	5.14812243275168	5.12592877184468	4.99272748125433
ENSMUSG00000025347.4|Mettl7b	3.85322006921945	3.7960945163954	3.83349943782825	4.06127465781857
ENSMUSG00000025348.9|Itga7	6.53262232284422	6.43307853074516	6.37812200708803	6.34475687910517
ENSMUSG00000025350.15|Rdh5	3.14228622012049	3.15730932727448	3.05750673016072	3.04316494584285
ENSMUSG00000025351.14|Cd63	8.80880662280411	8.75037732211166	8.54603151991605	8.49988990924301
ENSMUSG00000025352.6|Gdf11	3.46976766189481	3.4408037747595	3.6969348458935	3.76934464171826
ENSMUSG00000025353.5|Ormdl2	4.83250210708251	4.76370073768457	4.78213331467365	4.79017291332093
ENSMUSG00000025354.5|Dnajc14	5.79064643603346	5.68366752803113	5.46073888154672	5.65693338782268
ENSMUSG00000025355.7|Mmp19	3.62225943584161	3.43515775102378	2.93257327172835	2.8294910920492
ENSMUSG00000025357.8|Dgka	3.78122748699151	3.70834107151602	3.2780511042226	3.35790142390978
ENSMUSG00000025358.16|Cdk2	5.28064267627256	5.27780323742359	5.47144968501418	5.24280722555172
ENSMUSG00000025362.6|Rps26	8.46738833902007	8.52951261372539	8.29388244842529	8.35284652688117
ENSMUSG00000025364.13|Pa2g4	7.97306500942352	8.0262844138545	8.36336627808294	8.32152977161044
ENSMUSG00000025366.8|Esyt1	6.40455580781882	6.24248545068831	6.26602637381906	6.26369263232931
ENSMUSG00000025369.15|Smarcc2	6.22711412189172	6.24385341384864	5.79064643603346	5.77794107516986
ENSMUSG00000025371.12|Chmp6	5.95756442246111	5.80621144709358	5.88896649019895	5.8578271721895
ENSMUSG00000025372.16|Baiap2	6.10956989302043	5.93863148444127	6.46581509802245	6.46814427480077
ENSMUSG00000025373.14|Rnf41	4.85449843008063	4.68987456529897	4.62208531792068	4.5711373840795
ENSMUSG00000025374.13|Nabp2	5.30962992319985	5.22520417482138	5.37292993582709	5.24590425125831
ENSMUSG00000025375.15|Aatk	1.10371914858815	1.12434096400627	-2.58351041115865	-2.38423223340239
ENSMUSG00000025377.14|Tepsin	3.88218736673832	4.09510719736671	3.98851745888061	3.86703772308683
ENSMUSG00000025381.3|Cnpy2	5.9099080169134	5.95638335372822	5.78997106738999	5.85025142666667
ENSMUSG00000025384.15|Faap100	3.75188730878189	3.81739611250714	3.8761376412863	3.98477064671606
ENSMUSG00000025393.12|Atp5b	9.80899240165517	9.81852556944345	9.88062640731614	9.86254620620479
ENSMUSG00000025395.14|Prim1	5.31446336180367	5.54003713868972	5.42152935046077	5.51778101479778
ENSMUSG00000025401.9|Myo1a	0.80671710874149	1.0757563362011	1.70611964047506	1.91683018293347
ENSMUSG00000025402.12|Nab2	4.74116113554961	4.7609456593221	4.72223930350698	4.73512226905629
ENSMUSG00000025403.5|Shmt2	8.81968526376412	8.65692420206538	8.92733111180752	8.77480284964497
ENSMUSG00000025404.15|R3hdm2	6.43291532994589	6.44183097356948	6.33376604736973	6.29678306979546
ENSMUSG00000025407.7|Gli1	-1.39055432331419	-0.080611874856153	0.772268770330147	0.450657279426807
ENSMUSG00000025408.15|Ddit3	6.62620774241113	6.47201108487309	5.55222480113953	5.38770749533271
ENSMUSG00000025409.14|Mbd6	5.53497920227246	5.59523108321198	5.29916280746784	5.30830872971727
ENSMUSG00000025410.10|Dctn2	7.23838468950711	7.15886493103093	7.01817909924566	7.04885024410608
ENSMUSG00000025413.13|Ttc4	4.98684633671901	4.97351978765582	5.09473486611264	5.14143927477788
ENSMUSG00000025417.8|Pip4k2c	6.16256205288931	6.13762489236187	6.14753095314372	6.10871014617577
ENSMUSG00000025421.15|Hdhd2	5.44219653308573	5.32759660893596	5.13645612171943	5.11012756394048
ENSMUSG00000025422.9|Agap2	-1.22246853366277	-2.36919545418767	0.633716579664267	1.32548494420645
ENSMUSG00000025423.16|Pias2	6.12249657781297	6.15694841858841	5.74883383891444	5.77658887185135
ENSMUSG00000025428.15|Atp5a1	9.44137578804854	9.42736464207869	9.0881961016705	9.11676318403898
ENSMUSG00000025429.9|Pstpip2	0.406281689331879	0.504620834324054	-0.165170795947266	-0.826086910138139
ENSMUSG00000025431.4|Crisp1	1.36894859471586	1.48148595592021	3.10043499259071	3.11401523007474
ENSMUSG00000025432.11|Avil	8.60445919791331	8.50986312740387	8.11764259889098	8.21620700497087
ENSMUSG00000025436.12|Atp23	1.55925681462607	1.49477347105493	2.04406713754751	1.93594255945021
ENSMUSG00000025437.15|Usp33	6.34058032645273	6.54396796560224	6.22808753174879	6.23828278399076
ENSMUSG00000025439.5|Clns1a	6.33164417156882	6.38888967970327	6.35245152061116	6.40074005499699
ENSMUSG00000025451.15|Paip1	6.26234986653955	6.38465260429432	6.28912786239778	6.34313656242876
ENSMUSG00000025453.18|Nnt	5.80779991608349	5.86826111554641	5.43628270583029	5.37951737893489
ENSMUSG00000025464.15|Paox	5.41822833773676	5.49067789316112	5.32003662392365	5.30628084679622
ENSMUSG00000025465.13|Echs1	6.56322567522102	6.54075607205677	6.45755985734608	6.59231371790488
ENSMUSG00000025466.19|Fuom	3.34342860574117	3.10286355115814	3.73177672515371	3.70209715043343
ENSMUSG00000025467.8|Prap1	-0.280350338196702	-1.39055432331419	1.51828371776755	1.67445004992878
ENSMUSG00000025470.11|Zfp511	3.76934464171826	3.83713005580995	3.66234748117403	3.62597203005127
ENSMUSG00000025473.16|Adam8	4.25972679716706	4.17331187153	4.16838611095481	3.94194826973112
ENSMUSG00000025474.9|Tubgcp2	5.76218052369818	5.54426755418093	5.59446921207662	5.47718230568346
ENSMUSG00000025477.14|Inpp5a	3.95826584015564	3.90207527887962	3.84536121138314	3.87115488140808
ENSMUSG00000025481.12|Urah	2.46546540473354	2.05489028720315	1.55925681462607	1.10371914858815
ENSMUSG00000025484.9|Bet1l	4.02095090158126	3.58709476418094	4.28505394578343	4.13978482065901
ENSMUSG00000025485.13|Ric8a	6.20037314181899	6.04361376511684	6.09127592316266	6.12354896239323
ENSMUSG00000025486.17|Sirt3	2.59761822542712	2.59521372478672	2.63159189924536	2.44377966873514
ENSMUSG00000025487.15|Psmd13	5.94432229945873	5.93027275705142	6.33376604736973	6.31990010681866
ENSMUSG00000025491.14|Ifitm1	-3.70312892779077	-2.00302838743681	1.32548494420645	1.69297954640841
ENSMUSG00000025492.6|Ifitm3	1.93422505237192	1.38859771841194	0.17329116330202	-0.37730593057287
ENSMUSG00000025494.8|Sigirr	4.13303057941669	4.30998189470227	3.12960024802141	3.23785128766331
ENSMUSG00000025495.15|Ptdss2	4.61175357860517	4.66649335106619	4.42259859580269	4.43451861291497
ENSMUSG00000025497.15|Cdhr5	4.95273738382343	4.98198353237353	4.90359942037945	4.86500008685425
ENSMUSG00000025498.15|Irf7	2.00801672383036	1.83575818938335	2.39383481236091	2.36206806801518
ENSMUSG00000025499.18|Hras	5.10195238622216	4.87719440918548	5.17107552368951	5.02675448627677
ENSMUSG00000025500.12|Lmntd2	1.9009791766113	1.73708147009071	1.76808299901079	2.16676960836587
ENSMUSG00000025503.5|Taldo1	6.64172690223701	6.47352597191583	6.47483625479185	6.4559608246603
ENSMUSG00000025504.14|Eps8l2	5.95094721583203	5.82632284731984	6.325540912397	6.29847188647004
ENSMUSG00000025505.16|Tmem80	1.99314522514801	2.1311762439975	2.12777363611784	1.99314522514801
ENSMUSG00000025507.13|Pidd1	2.57592317653865	2.54066945738047	2.8221806724354	2.70181037616646
ENSMUSG00000025508.13|Rplp2	8.87844100678057	8.91444653533603	8.80169814293345	8.87326686390691
ENSMUSG00000025509.15|Pnpla2	5.28403529123227	5.14647026016822	5.89995371385176	5.81489522922252
ENSMUSG00000025510.14|Cd151	6.89178840298442	6.71848670515942	6.84141374604454	6.89052939485302
ENSMUSG00000025511.14|Tspan4	6.54396796560224	6.59012815324723	7.10349783365045	6.97472126190147
ENSMUSG00000025512.15|Chid1	5.30102834869319	5.20638206699789	5.18403635223138	5.31501701804637
ENSMUSG00000025521.15|Tmem192	4.1015050743083	3.90207527887962	3.69024343095853	3.79181134423339
ENSMUSG00000025525.12|Apool	3.39902331643877	3.34484301445665	3.36368400379705	3.45702502989686
ENSMUSG00000025531.14|Chm	5.11954576171702	5.28441930802409	5.12018024857691	5.09085170960578
ENSMUSG00000025532.13|Crcp	5.08629893616112	5.02178273275616	4.77919385297069	4.81625541804782
ENSMUSG00000025533.15|Asl	5.03125703099804	4.84674489459805	4.90850186960589	4.99272748125433
ENSMUSG00000025534.17|Gusb	5.50186099380486	5.47870583191116	4.73788476030007	4.88226956755166
ENSMUSG00000025538.15|Sumf2	4.4549634531134	4.20754056651471	4.34630805962388	4.2190969837623
ENSMUSG00000025544.13|Tm9sf2	7.76645725670407	7.78896640766626	7.5446091650741	7.55194656523238
ENSMUSG00000025545.10|Clybl	2.50476294108638	2.39383481236091	2.26094784826166	2.67413646514653
ENSMUSG00000025555.14|Farp1	7.06144897178501	7.00960175310564	6.55373278848246	6.48563281279593
ENSMUSG00000025558.17|Dock9	4.86449630736081	4.98011684932357	4.44143726194184	4.39563055515838
ENSMUSG00000025571.13|Tnrc6c	6.22128670634439	6.15131264480683	6.2861231250913	6.11288059098648
ENSMUSG00000025572.17|Tmc6	5.14666691981705	4.99878910285341	5.08870938661595	5.18403635223138
ENSMUSG00000025574.13|Tk1	5.53644167931901	5.41307849539683	5.27052948782531	5.20439438813971
ENSMUSG00000025575.14|Cant1	6.69185462149892	6.70561940073631	6.35950835256724	6.52679579199364
ENSMUSG00000025577.7|Cbx2	4.12293068534985	4.08336493482901	3.47371133146522	3.37230212576125
ENSMUSG00000025578.9|Cbx8	3.43115792514945	3.34926925817481	3.53671607585796	3.59328530462041
ENSMUSG00000025579.14|Gaa	7.71656446775243	7.59057960737914	7.43816261933153	7.46814175641183
ENSMUSG00000025580.15|Eif4a3	7.17501345588086	7.08738091323633	7.4118512745592	7.33304967040446
ENSMUSG00000025582.4|Nptx1	2.0972246179372	2.19388728708376	-0.826086910138139	-2.38423223340239
ENSMUSG00000025583.15|Rptor	6.38465260429432	6.27888034292755	6.27298103075646	6.26149951745297
ENSMUSG00000025584.17|Pde8a	-0.080611874856153	0.73697002130601	-1.07553678182514	-3.81499367203358
ENSMUSG00000025591.6|Tma16	5.76818612059786	5.91328592761722	5.76056211283975	5.63997725223967
ENSMUSG00000025602.13|Zfp202	2.68342052917814	2.6902875574804	2.06199738928478	1.88495060383263
ENSMUSG00000025607.15|Copg2	6.39544213554159	6.39633013043048	6.49089550718892	6.53262232284422
ENSMUSG00000025608.9|Podxl	6.61587483878401	6.50176118760987	6.3794640872503	6.23113720565026
ENSMUSG00000025609.15|Mkln1	7.07647847524781	7.16970767766135	7.20562087686647	7.24001049263469
ENSMUSG00000025612.5|Bach1	6.02326742929641	5.96319920203116	6.41332301850253	6.43159316714335
ENSMUSG00000025613.13|Cct8	9.05664490154449	9.0881961016705	9.03827217564966	9.02291918725517
ENSMUSG00000025616.14|Usp16	6.30147994796507	6.47880182823101	6.13834909860398	6.15570096826229
ENSMUSG00000025626.16|Phf6	5.8726087328027	6.01897027708724	5.83669019164469	5.82063206695472
ENSMUSG00000025630.8|Hprt	7.10703971514876	7.28520894729701	7.42536524152214	7.43076777943582
ENSMUSG00000025645.8|Ccdc51	3.82567619419046	3.70834107151602	3.68437751501831	3.50638197642497
ENSMUSG00000025646.9|Atrip	4.17455509912584	4.07371991959191	4.03223565143377	4.12711775482819
ENSMUSG00000025647.16|Shisa5	6.64568036251882	6.42273124918055	6.42772051265603	6.39829405621668
ENSMUSG00000025648.18|Pfkfb4	4.42227541134324	4.34922411125378	4.04884320358707	4.15468373403004
ENSMUSG00000025650.13|Col7a1	3.7960945163954	4.00619805248903	3.23785128766331	3.2043811035842
ENSMUSG00000025651.14|Uqcrc1	7.03395202950545	6.96608196497476	6.94419156287715	7.00656604880438
ENSMUSG00000025656.17|Arhgef9	1.34904711056609	1.32548494420645	0.0599322534249285	0.62551909588485
ENSMUSG00000025658.16|Cnksr2	3.02681941705511	3.2856575499335	2.59269152038083	2.64115435469731
ENSMUSG00000025702.15|March8	6.30392600988224	6.37722087319041	6.53310385560516	6.56591690692064
ENSMUSG00000025722.16|Wdr73	4.60630224482744	4.68502468349246	4.92789862765665	5.01517198092815
ENSMUSG00000025724.12|Sec11a	6.03394371851798	5.98492175811861	5.92038252826098	5.88368747297453
ENSMUSG00000025728.16|Pigq	6.9596355110161	6.76703931270188	6.78162662633465	6.74924798840487
ENSMUSG00000025730.14|Rab40c	5.34796629202303	5.17784310531484	5.37079185637966	5.33363906426772
ENSMUSG00000025731.16|Mettl26	4.85063678742262	4.79603070435655	4.82991557161414	4.98386053816421
ENSMUSG00000025732.6|Mcrip2	3.85688175813362	3.72068453865748	4.13641166696412	4.03443951055988
ENSMUSG00000025733.17|Rhot2	5.54906097410735	5.50415820884917	5.37487041370354	5.46058027390227
ENSMUSG00000025736.15|Jmjd8	4.03629982561832	3.81099350400079	4.1543000383957	4.34630805962388
ENSMUSG00000025737.5|Wdr24	4.91240197815603	4.82937401931987	4.78372147724342	4.96014580968706
ENSMUSG00000025738.8|Fbxl16	2.84693729682041	2.93457701999438	2.86534397005008	2.79675086411594
ENSMUSG00000025742.5|Prps2	4.93353063539132	5.07926393993863	5.35596330737584	5.35952798426854
ENSMUSG00000025743.14|Sdc3	4.03629982561832	4.02361372201505	3.47371133146522	3.26124165216239
ENSMUSG00000025745.12|Hadha	6.82068212650696	6.79581459203486	6.98788148879951	7.01856698287225
ENSMUSG00000025746.11|Il6	2.62196526928621	2.49686382028284	4.27965150231341	4.27576502808167
ENSMUSG00000025747.12|Tyms	5.9004409628406	5.92614758118785	5.6414545156661	5.51297774929378
ENSMUSG00000025757.12|Hspa4l	7.62938656159535	7.68804012662155	7.46671295887644	7.4935739740053
ENSMUSG00000025758.10|Plk4	6.2093526649658	6.33633023770679	5.79329960664109	5.77794107516986
ENSMUSG00000025759.11|Mfsd8	2.86534397005008	3.12519387287628	2.60502066821061	2.60267536959849
ENSMUSG00000025762.15|Larp1b	4.9033599291356	5.11995843196824	5.52068168257004	5.42356260299551
ENSMUSG00000025764.14|Jade1	5.91484721448348	5.92061447280931	5.71603366114238	5.80979195783823
ENSMUSG00000025766.14|D3Ertd751e	2.15179189949877	2.65065349027301	2.31240823033639	2.59521372478672
ENSMUSG00000025779.10|Ly96	2.75560703993715	2.94332007981425	3.05750673016072	2.82003379847622
ENSMUSG00000025780.7|Itih5	2.54066945738047	2.6902875574804	1.81106506883504	1.70611964047506
ENSMUSG00000025781.14|Atp5c1	8.1288294063578	8.20891124350151	8.08728563918006	8.20154610467048
ENSMUSG00000025782.12|Taf3	5.70538209336664	5.65238222390491	5.71219754120568	5.63462026490854
ENSMUSG00000025785.5|Exosc7	4.49369326326859	4.45423775113774	4.60873721355813	4.59954592784027
ENSMUSG00000025786.16|Zdhhc3	5.51263490348829	5.5816666280528	5.31261512505267	5.48005195842663
ENSMUSG00000025790.14|Slco3a1	-0.647956447445302	-0.826086910138139	1.70611964047506	1.38859771841194
ENSMUSG00000025791.18|Pgm1	5.98698480181164	5.84467650873683	5.80860790847579	6.06416691446283
ENSMUSG00000025792.9|Slc25a10	4.97072794750492	4.96511295713763	5.90216369437325	5.95852088406637
ENSMUSG00000025793.16|Hgs	5.47242000452979	5.47700619543498	5.83824589396635	5.66534644309144
ENSMUSG00000025794.9|Rpl14	9.631991828814	9.56650886028153	8.88503858194046	9.01674945675003
ENSMUSG00000025795.8|Rassf3	4.96793023435111	5.01538743720242	5.22400000918255	5.15541181784083
ENSMUSG00000025809.15|Itgb1	9.20050781671733	9.29615080153489	9.04071723539799	8.9903646956305
ENSMUSG00000025810.9|Nrp1	3.07159844538836	3.07332416045203	3.88718729404232	3.93629459462126
ENSMUSG00000025812.17|Pard3	6.74999603136405	6.68898809146915	6.54333183572298	6.56408795078869
ENSMUSG00000025813.14|Homer2	0.927974936041922	1.02535018957253	0.546069939913824	0.881062128243239
ENSMUSG00000025815.13|Dhtkd1	2.36206806801518	2.39383481236091	1.04723638995737	1.19019886826653
ENSMUSG00000025816.15|Sec61a2	5.51394899647145	5.65766334074831	5.4956355961105	5.45297944225314
ENSMUSG00000025817.12|Nudt5	6.5450599555503	6.52155947061539	6.5077489723069	6.47831141005794
ENSMUSG00000025821.9|Zfp282	5.09369821463669	4.98011684932357	5.12888288125291	5.07579732859455
ENSMUSG00000025823.9|Pdia4	7.37084417414211	7.31719264695709	7.53153999257314	7.52493651447006
ENSMUSG00000025825.12|Iscu	4.97072794750492	4.77727649068199	4.99532412027661	4.79552907178581
ENSMUSG00000025854.15|Fam20c	6.26409776998519	6.14181655652621	6.32655909242072	6.29346606135276
ENSMUSG00000025855.13|Prkar1b	3.80462274066666	3.53671607585796	2.7264903435368	2.62196526928621
ENSMUSG00000025856.15|Pdgfa	3.42691040170505	3.50566918150444	2.96140336281102	2.95003978064784
ENSMUSG00000025857.10|Dnaaf5	4.95846183562144	4.74786133995947	5.43628270583029	5.35596330737584
ENSMUSG00000025858.12|Get4	5.8833291798861	5.78066810309766	5.88155511598651	5.88320895529491
ENSMUSG00000025860.15|Xiap	7.02571566749074	7.1421796792832	7.01972110814199	7.0725978813635
ENSMUSG00000025862.14|Stag2	7.47536321202106	7.6007534005244	7.43328083447435	7.45487958737899
ENSMUSG00000025868.6|Higd2a	4.85906331820164	4.68011306238447	4.84136061338505	4.93009868902635
ENSMUSG00000025869.11|Nop16	6.09333766269236	5.919892626182	6.66248784691574	6.56251795884853
ENSMUSG00000025870.10|Arl10	2.70385966440812	2.63870078224057	2.50735772753138	2.60267536959849
ENSMUSG00000025871.18|4833439L19Rik	6.63681425366865	6.53228548064349	6.7251267675255	6.71755572659361
ENSMUSG00000025872.5|Thoc3	5.30962992319985	5.20477364554607	5.17580683584933	5.25621105045731
ENSMUSG00000025873.16|Faf2	6.94693066574816	6.98868492762326	7.05287898325586	7.05087084525548
ENSMUSG00000025875.14|Tspan17	3.32432588587207	3.19643795243124	3.55575931362605	3.3851062609424
ENSMUSG00000025878.16|Uimc1	4.77893985732292	4.85118161193743	5.27508280205894	5.2315318200628
ENSMUSG00000025880.11|Smad7	5.92918419647713	5.86826111554641	5.57234493884192	5.46211892036125
